Index,affected_asn,affected_prefix,domain,edit_distance,end_time,event_id,event_type,prefix_list,start_time,status,suspicious_links,suspicious_links_nation,vp_count
201,28198,2804:c90:f200::/40,,238.19104995262242,1762986419000,ARES-HIJACK-1762981319-28198-2804:c90:f200::/40-AGGREGATED,Finish Path Hijack,2804:c90:f200::/40,1762981319000,Finish,28198;9002,BR;GB,2
202,8369,195.114.122.0/24,,280.7182571721604,1762981693000,ARES-HIJACK-1762980673-8369-195.114.122.0/24-AGGREGATED,Finish Path Hijack,195.114.122.0/24,1762980673000,Finish,8369;41327,RU;IT,1
203,8369,195.114.122.0/24,,163.71481518873702,1762966882000,ARES-HIJACK-1762965918-8369-195.114.122.0/24-AGGREGATED,Finish Path Hijack,195.114.122.0/24,1762965918000,Finish,8369;41327,RU;IT,1
204,34619,37.148.214.0/24,,254.5666380547233,1762963095000,ARES-HIJACK-1762962561-34619-37.148.214.0/24-AGGREGATED,Finish Path Hijack,37.148.214.0/24,1762962561000,Finish,42216;24482,TR;SG,1
205,24429,155.102.166.0/24,,306.2110433487273,1762968970000,ARES-HIJACK-1762962043-24429-155.102.166.0/24-AGGREGATED,Finish Path Hijack,155.102.166.0/24;155.102.26.0/24,1762962043000,Finish,24203;133385,ID;MM,7
206,264381,2804:1d9c:4000::/34,,401.64381019404345,1762965656000,ARES-HIJACK-1762961438-264381-2804:1d9c:4000::/34-AGGREGATED,Finish Path Hijack,2804:1d9c:4000::/34;2804:1d9c:8000::/34;2804:1d9c::/34;2804:1d9c:c000::/34,1762961438000,Finish,262355;6939,BR;US,7
207,42910,185.7.176.0/22,izlesene.com;directnavi1.com;nokta.com;directnavi2.com;virgul.com;sinemalar.com;doviz.com,612.9993873527256,1762957665000,ARES-HIJACK-1762957240-42910-185.7.176.0/22-AGGREGATED,Finish Path Hijack,185.7.176.0/22,1762957240000,Finish,42216;50673,TR;NL,2
208,211301,2a0f:5707:aa61::/48,ndns.it;muhan.co;keks.biz;jnebel.de;unesty.net;ngroens.eu;as212049.net;varwaf.site,238.604046134938,1762964866000,ARES-HIJACK-1762955785-211301-2a0f:5707:aa61::/48-AGGREGATED,Finish Path Hijack,2a0f:5707:aa61::/48;179.61.251.0/24;179.61.138.0/24;181.214.231.0/24;181.214.99.0/24;5.175.249.0/24;77.90.57.0/24;89.144.30.0/24,1762955785000,Finish,206659;34549,;DE,2
209,8966,74.221.83.0/24,,187.8882026404509,1762958322000,ARES-HIJACK-1762954117-8966-74.221.83.0/24-AGGREGATED,Finish Path Hijack,74.221.83.0/24,1762954117000,Finish,3302;9002,IT;GB,4
210,8369,195.114.122.0/24,,285.7556729206104,1762954900000,ARES-HIJACK-1762953971-8369-195.114.122.0/24-AGGREGATED,Finish Path Hijack,195.114.122.0/24,1762953971000,Finish,8369;41327,RU;IT,1
211,14114,157.133.80.0/21,,239.14399668883885,1762953822000,ARES-HIJACK-1762950611-14114-157.133.80.0/21-AGGREGATED,Finish Path Hijack,157.133.80.0/21,1762950611000,Finish,3302;9002,IT;GB,2
212,25518,62.108.255.0/24,,182.66929266799934,1762963208000,ARES-HIJACK-1762950604-25518-62.108.255.0/24-AGGREGATED,Finish Path Hijack,62.108.255.0/24;62.108.250.0/24;62.108.251.0/24;62.108.252.0/24;62.108.253.0/24;62.108.254.0/24,1762950604000,Finish,3302;9002,IT;GB,3
213,54113,146.75.211.0/24,,272.4357102513154,1762953906000,ARES-HIJACK-1762950604-54113-146.75.211.0/24-AGGREGATED,Finish Path Hijack,146.75.211.0/24,1762950604000,Finish,3302;9002,IT;GB,6
214,60068,37.19.219.0/24,,170.7209309017237,1762954273000,ARES-HIJACK-1762950565-60068-37.19.219.0/24-AGGREGATED,Finish Path Hijack,37.19.219.0/24,1762950565000,Finish,3302;9002,IT;GB,3
215,139341,43.152.57.0/24,arenabreakout.com;dhgames.com;gaea.com;bbx.com;a-live.tokyo;chimeraland.com;cdn-go.cn;ngrok.cc;nweon.com;antiphonal.cn;pangulab.cn;menglar.com;bfb66.com;maoyigu.com;claritywallpaper.com;sf.cn;honorofkings.com;fengyunjiaoyu.xyz;naifei.pro;genwoxueyuwen.com;lightspeed-studios.com;fiber-optizonetech.com;crafantasy.com;toweroffantasy-global.com;chatu.ai;giantapp.cn;0755rc.com;pi7.com;gehaowu.com;manmankan.com;co.link;contrareturnsm.com;nuoyun.tv;neibuapi.com;oneinstack.com;ludoworld.cn;jiemenglao.com;ozone.space;chineserd.com;fleet.vip;mudu.tv;qyinliao.com;9917.cn;carryu.com.cn;ezsale.com;br-file.bet.buzz;dhgames.cn;stormproxies.cn;530311.com;18acg.life;gscso.com;ludosuperstar.cn;shushubuyue.net;feituyun.com;tarisglobal.com;viwolf.cn;douyu.com;dcloud.io;dreamtonics.com.cn;nextstudios.com;dcloud.net.cn;isee888222.com;neugates.io;archosaur.com;amanvpnapi.com;belle-vie.xyz;pubgmlite.com;noveltowns.com;reqable.com;smartproxy.cn;ludosuperstar.com;yunlogin.com;ziyaokeji.com;papercode.fun;ipw.cn;happygogame.com;stayrealchat.com;huakai.la;br.bet.buzz;fnjiasu.com.cn;globaltimes.cn;ccctspm.org;bmznyx.com;nhpy.art;doc.run;angelagame.com;7lsu.com;lizhilive.com;alchemystars.com;dukpay.com;rammus.cn;z5encrypt.com;alchemystars.jp;dzu-tech.com;dazz.live;pcrdfans.com,206.7647104446664,1762953822000,ARES-HIJACK-1762950551-139341-43.152.57.0/24-AGGREGATED,Finish Path Hijack,43.152.57.0/24;43.152.18.0/24;43.168.26.0/24;43.168.27.0/24,1762950551000,Finish,3302;9002,IT;GB,4
216,21859,98.98.250.0/23,,204.8009282977509,1762958322000,ARES-HIJACK-1762950551-21859-98.98.250.0/23-AGGREGATED,Finish Path Hijack,98.98.250.0/23,1762950551000,Finish,3302;9002,IT;GB,4
217,45250,193.5.25.0/24,,207.25520109702035,1762953822000,ARES-HIJACK-1762950551-45250-193.5.25.0/24-AGGREGATED,Finish Path Hijack,193.5.25.0/24,1762950551000,Finish,3302;9002,IT;GB,4
218,54113,104.156.91.0/24,ardellshop.com;africaneasterndxb.com;gigispa.com;chinaglaze.com;africaneasternauh.com,207.0880001110963,1762953822000,ARES-HIJACK-1762950551-54113-104.156.91.0/24-AGGREGATED,Finish Path Hijack,104.156.91.0/24;151.101.140.0/22,1762950551000,Finish,3302;9002,IT;GB,4
219,3223,109.163.224.0/24,voxility.net,173.83607410162236,1762991499000,ARES-HIJACK-1762949707-3223-109.163.224.0/24-AGGREGATED,Finish Path Hijack,109.163.224.0/24,1762949707000,Finish,3223;56655,GB;NO,1
220,37228,105.179.4.0/24,,399.3534635305567,1762953738000,ARES-HIJACK-1762941953-37228-105.179.4.0/24-AGGREGATED,Finish Path Hijack,105.179.4.0/24,1762941953000,Finish,36926;6939,KE;US,6
221,268097,2804:57f4:8000::/33,,1415.746192054997,1762936719000,ARES-HIJACK-1762933778-268097-2804:57f4:8000::/33-AGGREGATED,Finish Path Hijack,2804:57f4:8000::/33;2804:57f4:810::/44;2804:57f4::/33,1762933778000,Finish,271689;6939,BR;US,22
222,264013,187.120.176.0/20,microdata.net.br,1676.675330615534,1762922765000,ARES-HIJACK-1762920989-264013-187.120.176.0/20-AGGREGATED,Finish Path Hijack,187.120.176.0/20;187.120.176.0/21;187.120.184.0/21,1762920989000,Finish,262493;6939,;US,6
223,8369,195.114.122.0/24,,185.5831666431345,1762915551000,ARES-HIJACK-1762914598-8369-195.114.122.0/24-AGGREGATED,Finish Path Hijack,195.114.122.0/24,1762914598000,Finish,8369;41327,RU;IT,1
224,264013,187.120.176.0/20,microdata.net.br,1663.0526926040911,1762905220000,ARES-HIJACK-1762904819-264013-187.120.176.0/20-AGGREGATED,Finish Path Hijack,187.120.176.0/20;187.120.176.0/21;187.120.184.0/21,1762904819000,Finish,262493;6939,;US,6
225,8369,195.114.122.0/24,,286.45672515416516,1762903628000,ARES-HIJACK-1762902736-8369-195.114.122.0/24-AGGREGATED,Finish Path Hijack,195.114.122.0/24,1762902736000,Finish,8369;41327,RU;IT,1
226,263415,170.239.160.0/22,,943.4017500413348,1762892814000,ARES-HIJACK-1762892415-263415-170.239.160.0/22-AGGREGATED,Finish Path Hijack,170.239.160.0/22;179.106.72.0/21;187.108.240.0/20,1762892415000,Finish,270735;52320,BR;CO,16
227,36996,196.44.128.0/19,iway.na;lac.org.na;tw.na;nsfaf.na;edunet.na;swakop.com;badenhorst.com.na;transnamib.com.na;windhoekcc.org.na;telecom.na;namibiatourism.com.na,662.1229324624262,1762892998000,ARES-HIJACK-1762886244-36996-196.44.128.0/19-AGGREGATED,Finish Path Hijack,196.44.128.0/19;197.188.0.0/16;41.182.0.0/16;41.205.128.0/19,1762886244000,Finish,20459;2914,NA;US,10
228,264013,187.120.176.0/20,microdata.net.br,1676.675330615534,1762883681000,ARES-HIJACK-1762883080-264013-187.120.176.0/20-AGGREGATED,Finish Path Hijack,187.120.176.0/20;187.120.176.0/21;187.120.184.0/21,1762883080000,Finish,262493;6939,;US,6
229,8369,195.114.122.0/24,,285.7556729206104,1762883547000,ARES-HIJACK-1762882605-8369-195.114.122.0/24-AGGREGATED,Finish Path Hijack,195.114.122.0/24,1762882605000,Finish,8369;41327,RU;IT,1
230,272083,2803:5b10::/32,,2356.36673160516,1762882706000,ARES-HIJACK-1762882125-272083-2803:5b10::/32-AGGREGATED,Finish Path Hijack,2803:5b10::/32,1762882125000,Finish,267845;23520,DO;US,40
231,36996,196.44.128.0/19,lac.org.na;transnamib.com.na;badenhorst.com.na;iway.na;swakop.com;namibiatourism.com.na;edunet.na;tw.na;windhoekcc.org.na;telecom.na;nsfaf.na,662.1229324624262,1762874393000,ARES-HIJACK-1762873493-36996-196.44.128.0/19-AGGREGATED,Finish Path Hijack,196.44.128.0/19;197.188.0.0/16;41.182.0.0/16;41.205.128.0/19,1762873493000,Finish,20459;2914,NA;US,10
232,8369,195.114.122.0/24,,190.5998337167465,1762870369000,ARES-HIJACK-1762869443-8369-195.114.122.0/24-AGGREGATED,Finish Path Hijack,195.114.122.0/24,1762869443000,Finish,8369;41327,RU;IT,1
233,264426,131.221.188.0/22,,403.8852953969839,1762867571000,ARES-HIJACK-1762865085-264426-131.221.188.0/22-AGGREGATED,Finish Path Hijack,131.221.188.0/22;143.0.88.0/22;170.239.116.0/22;170.0.148.0/22,1762865085000,Finish,264426;37721,BR;BF,1
234,52528,2804:2e90::/32,,162.83528290144355,1762865231000,ARES-HIJACK-1762864748-52528-2804:2e90::/32-AGGREGATED,Finish Path Hijack,2804:2e90::/32,1762864748000,Finish,28306;37721,BR;BF,2
235,262691,186.194.208.0/21,,382.44342672220114,1762860133000,ARES-HIJACK-1762858608-262691-186.194.208.0/21-AGGREGATED,Finish Path Hijack,186.194.208.0/21,1762858608000,Finish,262691;6939,BR;US,6
236,52682,2804:2d90::/32,,2704.9072823780225,1762857079000,ARES-HIJACK-1762848979-52682-2804:2d90::/32-AGGREGATED,Finish Path Hijack,2804:2d90::/32,1762848979000,Finish,52682;262907,BR;BR,42
237,198247,141.105.160.0/23,,529.4035145898632,1762872153000,ARES-HIJACK-1762847784-198247-141.105.160.0/23-AGGREGATED,Finish Path Hijack,141.105.160.0/23,1762847784000,Finish,57187;6939,AE;US,5
238,8369,195.114.122.0/24,,163.71481518873702,1762848396000,ARES-HIJACK-1762847458-8369-195.114.122.0/24-AGGREGATED,Finish Path Hijack,195.114.122.0/24,1762847458000,Finish,8369;41327,RU;IT,1
239,136255,43.231.67.0/24,,231.52858094032715,1762956350000,ARES-HIJACK-1762845114-136255-43.231.67.0/24-AGGREGATED,Finish Path Hijack,43.231.67.0/24;43.231.64.0/24,1762845114000,Finish,136255;9930,MM;MY,1
240,25577,2001:9d8::/32,canalstock.es;sitchosted.com;c4l.co.uk;stockinthechannel.com;stockinthechannel.co.uk,278.90351485055777,1762838176000,ARES-HIJACK-1762837908-25577-2001:9d8::/32-AGGREGATED,Finish Path Hijack,2001:9d8::/32,1762837908000,Finish,25577;50300,GB;GB,1
241,37294,168.253.226.0/24,,341.9153665906226,1762841476000,ARES-HIJACK-1762831046-37294-168.253.226.0/24-AGGREGATED,Finish Path Hijack,168.253.226.0/24;102.70.19.0/24;102.70.96.0/21;41.78.250.0/24,1762831046000,Finish,16637;20459,ZA;NA,40
242,8369,195.114.122.0/24,,163.71481518873702,1762826091000,ARES-HIJACK-1762825190-8369-195.114.122.0/24-AGGREGATED,Finish Path Hijack,195.114.122.0/24,1762825190000,Finish,8369;41327,RU;IT,1
243,264426,143.0.88.0/22,,420.0273846034031,1762826429000,ARES-HIJACK-1762823997-264426-143.0.88.0/22-AGGREGATED,Finish Path Hijack,143.0.88.0/22;131.221.188.0/22;170.0.148.0/22;170.239.116.0/22,1762823997000,Finish,264426;37721,BR;BF,1
244,8369,195.114.122.0/24,,266.5556638319238,1762824207000,ARES-HIJACK-1762823265-8369-195.114.122.0/24-AGGREGATED,Finish Path Hijack,195.114.122.0/24,1762823265000,Finish,8369;41327,RU;IT,1
245,12350,144.85.0.0/16,tack.ch,449.4606181151404,1762825096000,ARES-HIJACK-1762822164-12350-144.85.0.0/16-AGGREGATED,Finish Path Hijack,144.85.0.0/16,1762822164000,Finish,34177;1299,FR;SE,6
246,264009,168.227.134.0/24,,267.61343240526037,1762821073000,ARES-HIJACK-1762820682-264009-168.227.134.0/24-AGGREGATED,Finish Path Hijack,168.227.134.0/24,1762820682000,Finish,264009;6762,BR;IT,3
247,262612,191.242.82.0/24,,741.1857624685497,1762821103000,ARES-HIJACK-1762820481-262612-191.242.82.0/24-AGGREGATED,Finish Path Hijack,191.242.82.0/24;191.242.89.0/24,1762820481000,Finish,262612;6762,BR;IT,9
248,60900,2602:f50c:620::/48,,204.18769114069354,1762864188000,ARES-HIJACK-1762817411-60900-2602:f50c:620::/48-AGGREGATED,Finish Path Hijack,2602:f50c:620::/48;2602:f50c:621::/48,1762817411000,Finish,60900;56662,US;PL,1
249,15695,2a00:cb8:31::/48,,278.27829752988623,1762811632000,ARES-HIJACK-1762810405-15695-2a00:cb8:31::/48-AGGREGATED,Finish Path Hijack,2a00:cb8:31::/48;2a00:cb8:971::/48;2a0c:5900:1000::/36,1762810405000,Finish,15695;50673,NL;NL,3
250,8369,195.114.122.0/24,,266.5556638319238,1762808796000,ARES-HIJACK-1762807862-8369-195.114.122.0/24-AGGREGATED,Finish Path Hijack,195.114.122.0/24,1762807862000,Finish,8369;41327,RU;IT,1
251,20853,2a05:4480::/29,impuls-leasing.pl;crzseneka.com.pl;uck.katowice.pl;prywatnydns.pl;datahouse.net;gromar.eu;etop.pl;etop.eu;hostilla.pl;krn.org.pl;uczelniakorczaka.pl;wczasynadmorzem.com;odloty.pl;onepro.pl;kross.pl,165.81679701286654,1762805618000,ARES-HIJACK-1762805124-20853-2a05:4480::/29-AGGREGATED,Finish Path Hijack,2a05:4480::/29;2a00:c90::/32,1762805124000,Finish,20853;56662,PL;PL,1
252,49544,2a00:1630::/29,bocca.nl;resetcloud.nl;c4-host.com;cherry-hosting.nl;sebster.com;fcdordrecht.nl;decideforimpact.com;sjatoo.nl;creafect.nl;naturalminds.nl;parkerendelft.com;studiowhy.com;iksmsje.nl;alles-in-1-pakket-vergelijken.nl;nodoocho.net;fallback.zone;jachthavenoversteeg.nl;hetschoolvoorbeeld.nl;weddingfair.nl;dataline.eu;boekhandelriemer.nl;managedwphosting.nl;skyhost.systems;praktijkproefamsterdam.nl;idepack.com;tothepoint.digital;charmecamping.nl;onsynected.com;tuecomotive.nl;dnsprovider.nu;morelisse.nl;duchenne.nl;b-kitsolutions.nl;commprohosting.nl;schoolupdate.eu;commprohosting.com;abelnstoffering.nl;hostingprovider.nu;voipplanet.nl;ernohannink.nl;label27.nl,185.82915050258055,1762805618000,ARES-HIJACK-1762805124-49544-2a00:1630::/29-AGGREGATED,Finish Path Hijack,2a00:1630::/29;2a00:1630::/32,1762805124000,Finish,49544;56662,NL;PL,1
253,131274,43.249.99.0/24,,470.43200733729293,1762806922000,ARES-HIJACK-1762800970-131274-43.249.99.0/24-AGGREGATED,Finish Path Hijack,43.249.99.0/24,1762800970000,Finish,131274;33891,HK;DE,2
254,36914,197.136.192.0/24,,164.93301709374458,1762790661000,ARES-HIJACK-1762789367-36914-197.136.192.0/24-AGGREGATED,Finish Path Hijack,197.136.192.0/24,1762789367000,Finish,36944;6762,MW;IT,2
255,37228,197.243.32.0/22,,178.86069971792213,1762820008000,ARES-HIJACK-1762787889-37228-197.243.32.0/22-AGGREGATED,Finish Path Hijack,197.243.32.0/22,1762787889000,Finish,58453;33765,HK;TZ,27
256,37294,102.70.0.0/24,,293.9504224725806,1762862393000,ARES-HIJACK-1762785067-37294-102.70.0.0/24-AGGREGATED,Finish Path Hijack,102.70.0.0/24,1762785067000,Finish,16637;20459,ZA;NA,37
257,8369,195.114.122.0/24,,265.85461159836905,1762778866000,ARES-HIJACK-1762777918-8369-195.114.122.0/24-AGGREGATED,Finish Path Hijack,195.114.122.0/24,1762777918000,Finish,8369;41327,RU;IT,1
258,213230,185.12.65.0/24,,641.8778527779073,1762784846000,ARES-HIJACK-1762767515-213230-185.12.65.0/24-AGGREGATED,Finish Path Hijack,185.12.65.0/24,1762767515000,Finish,3320;24940,DE;DE,2
259,13876,2607:8300:3000::/36,,177.42543674340786,1762762864000,ARES-HIJACK-1762759995-13876-2607:8300:3000::/36-AGGREGATED,Finish Path Hijack,2607:8300:3000::/36;2607:8300:2::/48,1762759995000,Finish,13876;3356,US;US,40
260,8369,195.114.122.0/24,,170.8958884648697,1762731714000,ARES-HIJACK-1762730758-8369-195.114.122.0/24-AGGREGATED,Finish Path Hijack,195.114.122.0/24,1762730758000,Finish,8369;41327,RU;IT,1
261,28198,2804:c90:f200::/40,,240.11295916473844,1762791208000,ARES-HIJACK-1762730527-28198-2804:c90:f200::/40-AGGREGATED,Finish Path Hijack,2804:c90:f200::/40,1762730527000,Finish,28198;9002,BR;GB,2
262,8369,195.114.122.0/24,,163.71481518873702,1762728856000,ARES-HIJACK-1762727909-8369-195.114.122.0/24-AGGREGATED,Finish Path Hijack,195.114.122.0/24,1762727909000,Finish,8369;41327,RU;IT,1
263,24429,155.102.166.0/24,,342.5598032755415,1762727623000,ARES-HIJACK-1762719793-24429-155.102.166.0/24-AGGREGATED,Finish Path Hijack,155.102.166.0/24;155.102.26.0/24,1762719793000,Finish,24203;133385,ID;MM,6
264,25577,2001:9d8::/32,stockinthechannel.co.uk;stockinthechannel.com;canalstock.es;c4l.co.uk;sitchosted.com,278.90351485055777,1762719056000,ARES-HIJACK-1762718789-25577-2001:9d8::/32-AGGREGATED,Finish Path Hijack,2001:9d8::/32,1762718789000,Finish,25577;50300,GB;GB,1
265,266620,2804:3ec8:1::/48,,184.0252987685185,1762762227000,ARES-HIJACK-1762715891-266620-2804:3ec8:1::/48-AGGREGATED,Finish Path Hijack,2804:3ec8:1::/48,1762715891000,Finish,266620;35280,BR;FR,2
266,43727,185.177.96.0/22,,456.4578573086325,1762711199000,ARES-HIJACK-1762710627-43727-185.177.96.0/22-AGGREGATED,Finish Path Hijack,185.177.96.0/22,1762710627000,Finish,43727;48185,RU;FR,1
267,51087,2a13:a5c7:1400::/40,,292.46037566732866,1762706362000,ARES-HIJACK-1762704055-51087-2a13:a5c7:1400::/40-AGGREGATED,Finish Path Hijack,2a13:a5c7:1400::/40;2a0a:6040:d800::/40;2a0f:5707:fa00::/40;2a0f:7802:1000::/36,1762704055000,Finish,51087;6939,US;US,22
268,136744,155.117.61.0/24,,531.6330378900316,1762702011000,ARES-HIJACK-1762701151-136744-155.117.61.0/24-AGGREGATED,Finish Path Hijack,155.117.61.0/24,1762701151000,Finish,136744;24115,HK;SG,1
269,8369,195.114.122.0/24,,163.71481518873702,1762680950000,ARES-HIJACK-1762680048-8369-195.114.122.0/24-AGGREGATED,Finish Path Hijack,195.114.122.0/24,1762680048000,Finish,8369;41327,RU;IT,1
270,37020,41.243.54.0/24,,280.40519776131725,1762679138000,ARES-HIJACK-1762678722-37020-41.243.54.0/24-AGGREGATED,Finish Path Hijack,41.243.54.0/24,1762678722000,Finish,36926;6939,KE;US,5
271,24429,155.102.166.0/24,,198.53118746242845,1762681067000,ARES-HIJACK-1762658869-24429-155.102.166.0/24-AGGREGATED,Finish Path Hijack,155.102.166.0/24;155.102.26.0/24,1762658869000,Finish,24203;133385,ID;MM,6
272,8369,195.114.122.0/24,,167.18372571471332,1762655790000,ARES-HIJACK-1762654846-8369-195.114.122.0/24-AGGREGATED,Finish Path Hijack,195.114.122.0/24,1762654846000,Finish,8369;41327,RU;IT,1
273,8369,195.114.122.0/24,,166.0830297765526,1762650760000,ARES-HIJACK-1762649818-8369-195.114.122.0/24-AGGREGATED,Finish Path Hijack,195.114.122.0/24,1762649818000,Finish,8369;41327,RU;IT,1
274,15695,2a00:cb8:31::/48,,278.27829752988623,1762649964000,ARES-HIJACK-1762648740-15695-2a00:cb8:31::/48-AGGREGATED,Finish Path Hijack,2a00:cb8:31::/48;2a00:cb8:971::/48;2a0c:5900:1000::/36,1762648740000,Finish,15695;50673,NL;NL,3
275,8369,195.114.122.0/24,,167.18372571471332,1762645721000,ARES-HIJACK-1762644804-8369-195.114.122.0/24-AGGREGATED,Finish Path Hijack,195.114.122.0/24,1762644804000,Finish,8369;41327,RU;IT,1
276,13000,2a02:c40::/32,q3.pl;leon.pl;debian.pl,771.2234069795176,1762648698000,ARES-HIJACK-1762643321-13000-2a02:c40::/32-AGGREGATED,Finish Path Hijack,2a02:c40::/32,1762643321000,Finish,13000;37721,PL;BF,2
277,51087,2a13:a5c7:1400::/40,,457.71645620321374,1762643470000,ARES-HIJACK-1762642547-51087-2a13:a5c7:1400::/40-AGGREGATED,Finish Path Hijack,2a13:a5c7:1400::/40;2a0a:6040:d800::/40;2a0f:5707:fa00::/40;2a0f:7802:1000::/36,1762642547000,Finish,51087;6939,US;US,22
278,28198,2804:c90:f200::/40,,247.87097927882087,1762730094000,ARES-HIJACK-1762634340-28198-2804:c90:f200::/40-AGGREGATED,Finish Path Hijack,2804:c90:f200::/40,1762634340000,Finish,28198;9002,BR;GB,2
279,35753,2a00:5400:e011::/48,,208.13688185790144,1762630645000,ARES-HIJACK-1762614391-35753-2a00:5400:e011::/48-AGGREGATED,Finish Path Hijack,2a00:5400:e011::/48,1762614391000,Finish,35753;9002,SA;GB,2
280,8369,195.114.122.0/24,,188.61378407777448,1762599139000,ARES-HIJACK-1762598208-8369-195.114.122.0/24-AGGREGATED,Finish Path Hijack,195.114.122.0/24,1762598208000,Finish,8369;41327,RU;IT,1
281,17469,175.29.183.0/24,,322.197550428945,1762583759000,ARES-HIJACK-1762583457-17469-175.29.183.0/24-AGGREGATED,Finish Path Hijack,175.29.183.0/24,1762583457000,Finish,10075;139009,BD;BD,17
282,136501,154.92.199.0/24,,239.43694092543728,1762576259000,ARES-HIJACK-1762575436-136501-154.92.199.0/24-AGGREGATED,Finish Path Hijack,154.92.199.0/24,1762575436000,Finish,9269;33891,HK;DE,3
283,8369,195.114.122.0/24,,185.01607155679605,1762564017000,ARES-HIJACK-1762563054-8369-195.114.122.0/24-AGGREGATED,Finish Path Hijack,195.114.122.0/24,1762563054000,Finish,8369;41327,RU;IT,1
284,15695,2a00:cb8:31::/48,,193.19654612724196,1762563985000,ARES-HIJACK-1762562776-15695-2a00:cb8:31::/48-AGGREGATED,Finish Path Hijack,2a00:cb8:31::/48;2a00:cb8:971::/48,1762562776000,Finish,15695;50673,NL;NL,3
285,46071,150.129.119.0/24,,254.17302918365553,1762560658000,ARES-HIJACK-1762560341-46071-150.129.119.0/24-AGGREGATED,Finish Path Hijack,150.129.119.0/24,1762560341000,Finish,57187;6939,AE;US,4
286,17469,175.29.183.0/24,,295.83675067800374,1762581920000,ARES-HIJACK-1762546926-17469-175.29.183.0/24-AGGREGATED,Finish Path Hijack,175.29.183.0/24,1762546926000,Finish,10075;139009,BD;BD,15
287,58061,38.180.104.0/23,secret-shop.site;biharline.com;cashiva.com;ergaglobal.com;shopy247.site;farsroid.com;music-fa.com,523.4127275614272,1762561212000,ARES-HIJACK-1762546558-58061-38.180.104.0/23-AGGREGATED,Finish Path Hijack,38.180.104.0/23;38.180.112.0/23,1762546558000,Finish,42216;6939,TR;US,5
288,50867,31.192.104.0/24,hztscloud.net;soundguard.ru;a-comf.ru;ntstrans.ru;composit-tracks.ru;marketoria.com;novznania.ru;set-acoustic.ru;pigsmt.xyz;unitynet.ru,164.9378838908838,1762546529000,ARES-HIJACK-1762545956-50867-31.192.104.0/24-AGGREGATED,Finish Path Hijack,31.192.104.0/24,1762545956000,Finish,6939;3320,US;DE,5
